time,begins at 1986 00h00 (1986-2015)
30-05-11 19:43,0.073
30-05-11 20:43,0.079
30-05-11 21:43,0.085
30-05-11 22:43,0.081
30-05-11 23:43,0.071
31-05-11 0:43,0.067
31-05-11 1:43,0.068
31-05-11 2:43,0.063
31-05-11 3:43,0.117
31-05-11 4:43,0.217
31-05-11 5:43,0.328
31-05-11 6:43,0.393
31-05-11 7:43,0.424
31-05-11 8:43,0.408
31-05-11 9:43,0.392
31-05-11 10:43,0.413
31-05-11 11:43,0.438
31-05-11 12:43,0.44
31-05-11 13:43,0.424
31-05-11 14:43,0.424
31-05-11 15:43,0.422
31-05-11 16:43,0.368
31-05-11 17:43,0.264
31-05-11 18:43,0.178
31-05-11 19:43,0.14
31-05-11 20:43,0.107
31-05-11 21:43,0.066
31-05-11 22:43,0.053
31-05-11 23:43,0.052
1-06-11 0:43,0.032
1-06-11 1:43,0.015
1-06-11 2:43,0.008
1-06-11 3:43,0.007
1-06-11 4:43,0.006
1-06-11 5:43,0.007
1-06-11 6:43,0.008
1-06-11 7:43,0.008
1-06-11 8:43,0.008
1-06-11 9:43,0.009
1-06-11 10:43,0.016
1-06-11 11:43,0.03
1-06-11 12:43,0.034
1-06-11 13:43,0.024
1-06-11 14:43,0.015
1-06-11 15:43,0.01
1-06-11 16:43,0.007
1-06-11 17:43,0.006
1-06-11 18:43,0.008
1-06-11 19:43,0.008
1-06-11 20:43,0.009
1-06-11 21:43,0.011
1-06-11 22:43,0.013
1-06-11 23:43,0.014
2-06-11 0:43,0.016
2-06-11 1:43,0.019
2-06-11 2:43,0.019
2-06-11 3:43,0.014
2-06-11 4:43,0.006
2-06-11 5:43,0.002
2-06-11 6:43,0.007
2-06-11 7:43,0.013
2-06-11 8:43,0.023
2-06-11 9:43,0.043
2-06-11 10:43,0.069
2-06-11 11:43,0.112
2-06-11 12:43,0.173
2-06-11 13:43,0.249
2-06-11 14:43,0.327
2-06-11 15:43,0.395
2-06-11 16:43,0.43
2-06-11 17:43,0.472
2-06-11 18:43,0.556
2-06-11 19:43,0.618
2-06-11 20:43,0.639
2-06-11 21:43,0.622
2-06-11 22:43,0.589
2-06-11 23:43,0.546
3-06-11 0:43,0.507
3-06-11 1:43,0.476
3-06-11 2:43,0.436
3-06-11 3:43,0.398
3-06-11 4:43,0.36
3-06-11 5:43,0.389
3-06-11 6:43,0.455
3-06-11 7:43,0.526
3-06-11 8:43,0.555
3-06-11 9:43,0.575
3-06-11 10:43,0.614
3-06-11 11:43,0.666
3-06-11 12:43,0.726
3-06-11 13:43,0.778
3-06-11 14:43,0.809
3-06-11 15:43,0.817
3-06-11 16:43,0.803
3-06-11 17:43,0.779
3-06-11 18:43,0.764
3-06-11 19:43,0.718
3-06-11 20:43,0.655
3-06-11 21:43,0.584
3-06-11 22:43,0.509
3-06-11 23:43,0.444
4-06-11 0:43,0.404
4-06-11 1:43,0.394
4-06-11 2:43,0.388
4-06-11 3:43,0.385
4-06-11 4:43,0.375
4-06-11 5:43,0.402
4-06-11 6:43,0.454
4-06-11 7:43,0.539
4-06-11 8:43,0.626
4-06-11 9:43,0.672
4-06-11 10:43,0.683
4-06-11 11:43,0.709
4-06-11 12:43,0.744
4-06-11 13:43,0.789
4-06-11 14:43,0.838
4-06-11 15:43,0.87
4-06-11 16:43,0.883
4-06-11 17:43,0.844
4-06-11 18:43,0.83
4-06-11 19:43,0.804
4-06-11 20:43,0.767
4-06-11 21:43,0.718
4-06-11 22:43,0.657
4-06-11 23:43,0.62
5-06-11 0:43,0.581
5-06-11 1:43,0.549
5-06-11 2:43,0.52
5-06-11 3:43,0.527
5-06-11 4:43,0.521
5-06-11 5:43,0.501
5-06-11 6:43,0.476
5-06-11 7:43,0.443
5-06-11 8:43,0.393
5-06-11 9:43,0.379
5-06-11 10:43,0.367
5-06-11 11:43,0.355
5-06-11 12:43,0.311
5-06-11 13:43,0.242
5-06-11 14:43,0.192
5-06-11 15:43,0.15
5-06-11 16:43,0.118
5-06-11 17:43,0.1
5-06-11 18:43,0.083
5-06-11 19:43,0.057
5-06-11 20:43,0.023
5-06-11 21:43,0.006
5-06-11 22:43,0.001
5-06-11 23:43,0
6-06-11 0:43,0
6-06-11 1:43,0
6-06-11 2:43,0
6-06-11 3:43,0
6-06-11 4:43,0
6-06-11 5:43,0
6-06-11 6:43,0.001
6-06-11 7:43,0.001
6-06-11 8:43,0.001
6-06-11 9:43,0.004
6-06-11 10:43,0.015
6-06-11 11:43,0.033
6-06-11 12:43,0.058
6-06-11 13:43,0.087
6-06-11 14:43,0.111
6-06-11 15:43,0.13
6-06-11 16:43,0.129
6-06-11 17:43,0.104
6-06-11 18:43,0.064
6-06-11 19:43,0.034
6-06-11 20:43,0.018
6-06-11 21:43,0.009
6-06-11 22:43,0.006
6-06-11 23:43,0.006
7-06-11 0:43,0.003
7-06-11 1:43,0.001
7-06-11 2:43,0
7-06-11 3:43,0
7-06-11 4:43,0
7-06-11 5:43,0
7-06-11 6:43,0
7-06-11 7:43,0
7-06-11 8:43,0
7-06-11 9:43,0
7-06-11 10:43,0
7-06-11 11:43,0
7-06-11 12:43,0
7-06-11 13:43,0
7-06-11 14:43,0
7-06-11 15:43,0
7-06-11 16:43,0.001
7-06-11 17:43,0.006
7-06-11 18:43,0.013
7-06-11 19:43,0.015
7-06-11 20:43,0.017
7-06-11 21:43,0.028
7-06-11 22:43,0.056
7-06-11 23:43,0.111
8-06-11 0:43,0.17
8-06-11 1:43,0.245
8-06-11 2:43,0.272
8-06-11 3:43,0.273
8-06-11 4:43,0.279
8-06-11 5:43,0.281
8-06-11 6:43,0.292
8-06-11 7:43,0.277
8-06-11 8:43,0.282
8-06-11 9:43,0.314
8-06-11 10:43,0.331
8-06-11 11:43,0.369
8-06-11 12:43,0.414
8-06-11 13:43,0.469
8-06-11 14:43,0.52
8-06-11 15:43,0.559
8-06-11 16:43,0.578
8-06-11 17:43,0.574
8-06-11 18:43,0.559
8-06-11 19:43,0.57
8-06-11 20:43,0.594
8-06-11 21:43,0.615
8-06-11 22:43,0.624
8-06-11 23:43,0.598
9-06-11 0:43,0.568
9-06-11 1:43,0.548
9-06-11 2:43,0.491
9-06-11 3:43,0.408
9-06-11 4:43,0.33
9-06-11 5:43,0.292
9-06-11 6:43,0.248
9-06-11 7:43,0.229
9-06-11 8:43,0.233
9-06-11 9:43,0.229
9-06-11 10:43,0.217
9-06-11 11:43,0.207
9-06-11 12:43,0.175
9-06-11 13:43,0.155
9-06-11 14:43,0.119
9-06-11 15:43,0.09
9-06-11 16:43,0.054
9-06-11 17:43,0.03
9-06-11 18:43,0.012
9-06-11 19:43,0.008
9-06-11 20:43,0.01
9-06-11 21:43,0.018
9-06-11 22:43,0.036
9-06-11 23:43,0.056
10-06-11 0:43,0.077
10-06-11 1:43,0.088
10-06-11 2:43,0.073
10-06-11 3:43,0.045
10-06-11 4:43,0.022
10-06-11 5:43,0.012
10-06-11 6:43,0.006
10-06-11 7:43,0.003
10-06-11 8:43,0.001
10-06-11 9:43,0
10-06-11 10:43,0
10-06-11 11:43,0
10-06-11 12:43,0
10-06-11 13:43,0
10-06-11 14:43,0
10-06-11 15:43,0
10-06-11 16:43,0
10-06-11 17:43,0.002
10-06-11 18:43,0.006
10-06-11 19:43,0.01
10-06-11 20:43,0.022
10-06-11 21:43,0.056
10-06-11 22:43,0.11
10-06-11 23:43,0.144
11-06-11 0:43,0.151
11-06-11 1:43,0.175
11-06-11 2:43,0.211
11-06-11 3:43,0.248
11-06-11 4:43,0.246
11-06-11 5:43,0.268
11-06-11 6:43,0.315
11-06-11 7:43,0.324
11-06-11 8:43,0.289
11-06-11 9:43,0.208
11-06-11 10:43,0.136
11-06-11 11:43,0.071
11-06-11 12:43,0.037
11-06-11 13:43,0.016
11-06-11 14:43,0.009
11-06-11 15:43,0.005
11-06-11 16:43,0.004
11-06-11 17:43,0.002
11-06-11 18:43,0.004
11-06-11 19:43,0.007
11-06-11 20:43,0.016
11-06-11 21:43,0.048
11-06-11 22:43,0.094
11-06-11 23:43,0.13
12-06-11 0:43,0.148
12-06-11 1:43,0.153
12-06-11 2:43,0.145
12-06-11 3:43,0.133
12-06-11 4:43,0.102
12-06-11 5:43,0.108
12-06-11 6:43,0.101
12-06-11 7:43,0.09
12-06-11 8:43,0.069
12-06-11 9:43,0.045
12-06-11 10:43,0.032
12-06-11 11:43,0.024
12-06-11 12:43,0.017
12-06-11 13:43,0.009
12-06-11 14:43,0.007
12-06-11 15:43,0.016
12-06-11 16:43,0.06
12-06-11 17:43,0.163
12-06-11 18:43,0.322
12-06-11 19:43,0.464
12-06-11 20:43,0.563
12-06-11 21:43,0.616
12-06-11 22:43,0.631
12-06-11 23:43,0.642
13-06-11 0:43,0.668
13-06-11 1:43,0.677
13-06-11 2:43,0.633
13-06-11 3:43,0.571
13-06-11 4:43,0.554
13-06-11 5:43,0.586
13-06-11 6:43,0.66
13-06-11 7:43,0.747
13-06-11 8:43,0.791
13-06-11 9:43,0.777
13-06-11 10:43,0.742
13-06-11 11:43,0.703
13-06-11 12:43,0.664
13-06-11 13:43,0.644
13-06-11 14:43,0.64
13-06-11 15:43,0.612
13-06-11 16:43,0.545
13-06-11 17:43,0.425
13-06-11 18:43,0.32
13-06-11 19:43,0.282
13-06-11 20:43,0.242
13-06-11 21:43,0.168
13-06-11 22:43,0.089
13-06-11 23:43,0.038
14-06-11 0:43,0.014
14-06-11 1:43,0.008
14-06-11 2:43,0.011
14-06-11 3:43,0.014
14-06-11 4:43,0.009
14-06-11 5:43,0.005
14-06-11 6:43,0.004
14-06-11 7:43,0.005
14-06-11 8:43,0.01
14-06-11 9:43,0.021
14-06-11 10:43,0.029
14-06-11 11:43,0.023
14-06-11 12:43,0.017
14-06-11 13:43,0.014
14-06-11 14:43,0.008
14-06-11 15:43,0.004
14-06-11 16:43,0.001
14-06-11 17:43,0
14-06-11 18:43,0.001
14-06-11 19:43,0.002
14-06-11 20:43,0.001
14-06-11 21:43,0.001
14-06-11 22:43,0.002
14-06-11 23:43,0.005
15-06-11 0:43,0.009
15-06-11 1:43,0.019
15-06-11 2:43,0.017
15-06-11 3:43,0.01
15-06-11 4:43,0.004
15-06-11 5:43,0
15-06-11 6:43,0
15-06-11 7:43,0.001
15-06-11 8:43,0.002
15-06-11 9:43,0.01
15-06-11 10:43,0.039
15-06-11 11:43,0.09
15-06-11 12:43,0.144
15-06-11 13:43,0.192
15-06-11 14:43,0.213
15-06-11 15:43,0.202
15-06-11 16:43,0.154
15-06-11 17:43,0.1
15-06-11 18:43,0.058
15-06-11 19:43,0.055
15-06-11 20:43,0.051
15-06-11 21:43,0.066
15-06-11 22:43,0.089
15-06-11 23:43,0.102
16-06-11 0:43,0.12
16-06-11 1:43,0.162
16-06-11 2:43,0.155
16-06-11 3:43,0.11
16-06-11 4:43,0.05
16-06-11 5:43,0.021
16-06-11 6:43,0.01
16-06-11 7:43,0.015
16-06-11 8:43,0.04
16-06-11 9:43,0.066
16-06-11 10:43,0.082
16-06-11 11:43,0.161
16-06-11 12:43,0.255
16-06-11 13:43,0.401
16-06-11 14:43,0.568
16-06-11 15:43,0.699
16-06-11 16:43,0.758
16-06-11 17:43,0.76
16-06-11 18:43,0.783
16-06-11 19:43,0.81
16-06-11 20:43,0.847
16-06-11 21:43,0.857
16-06-11 22:43,0.847
16-06-11 23:43,0.809
17-06-11 0:43,0.733
17-06-11 1:43,0.634
17-06-11 2:43,0.516
17-06-11 3:43,0.361
17-06-11 4:43,0.246
17-06-11 5:43,0.18
17-06-11 6:43,0.113
17-06-11 7:43,0.077
17-06-11 8:43,0.056
17-06-11 9:43,0.053
17-06-11 10:43,0.069
17-06-11 11:43,0.091
17-06-11 12:43,0.141
17-06-11 13:43,0.235
17-06-11 14:43,0.281
17-06-11 15:43,0.266
17-06-11 16:43,0.257
17-06-11 17:43,0.28
17-06-11 18:43,0.378
17-06-11 19:43,0.514
17-06-11 20:43,0.655
17-06-11 21:43,0.746
17-06-11 22:43,0.775
17-06-11 23:43,0.77
18-06-11 0:43,0.829
18-06-11 1:43,0.871
18-06-11 2:43,0.887
18-06-11 3:43,0.919
18-06-11 4:43,0.974
18-06-11 5:43,0.99
18-06-11 6:43,0.999
18-06-11 7:43,1.004
18-06-11 8:43,1.002
18-06-11 9:43,1
18-06-11 10:43,0.99
18-06-11 11:43,0.972
18-06-11 12:43,0.95
18-06-11 13:43,0.933
18-06-11 14:43,0.934
18-06-11 15:43,0.924
18-06-11 16:43,0.903
18-06-11 17:43,0.913
18-06-11 18:43,0.936
18-06-11 19:43,0.953
18-06-11 20:43,0.96
18-06-11 21:43,0.962
18-06-11 22:43,0.965
18-06-11 23:43,0.964
19-06-11 0:43,0.963
19-06-11 1:43,0.963
19-06-11 2:43,0.953
19-06-11 3:43,0.941
19-06-11 4:43,0.898
19-06-11 5:43,0.893
19-06-11 6:43,0.915
19-06-11 7:43,0.93
19-06-11 8:43,0.94
19-06-11 9:43,0.938
19-06-11 10:43,0.925
19-06-11 11:43,0.888
19-06-11 12:43,0.826
19-06-11 13:43,0.731
19-06-11 14:43,0.644
19-06-11 15:43,0.532
19-06-11 16:43,0.397
19-06-11 17:43,0.316
19-06-11 18:43,0.325
19-06-11 19:43,0.361
19-06-11 20:43,0.426
19-06-11 21:43,0.479
19-06-11 22:43,0.462
19-06-11 23:43,0.412
20-06-11 0:43,0.349
20-06-11 1:43,0.293
20-06-11 2:43,0.223
20-06-11 3:43,0.149
20-06-11 4:43,0.09
20-06-11 5:43,0.064
20-06-11 6:43,0.044
20-06-11 7:43,0.034
20-06-11 8:43,0.016
20-06-11 9:43,0.005
20-06-11 10:43,0.001
20-06-11 11:43,0
20-06-11 12:43,0
20-06-11 13:43,0
20-06-11 14:43,0
20-06-11 15:43,0.001
20-06-11 16:43,0.002
20-06-11 17:43,0.002
20-06-11 18:43,0.002
20-06-11 19:43,0.005
20-06-11 20:43,0.014
20-06-11 21:43,0.033
20-06-11 22:43,0.067
20-06-11 23:43,0.113
21-06-11 0:43,0.176
21-06-11 1:43,0.293
21-06-11 2:43,0.45
21-06-11 3:43,0.539
21-06-11 4:43,0.586
21-06-11 5:43,0.641
21-06-11 6:43,0.73
21-06-11 7:43,0.794
21-06-11 8:43,0.79
21-06-11 9:43,0.753
21-06-11 10:43,0.73
21-06-11 11:43,0.714
21-06-11 12:43,0.681
21-06-11 13:43,0.646
21-06-11 14:43,0.672
21-06-11 15:43,0.702
21-06-11 16:43,0.678
21-06-11 17:43,0.635
21-06-11 18:43,0.624
21-06-11 19:43,0.644
21-06-11 20:43,0.621
21-06-11 21:43,0.563
21-06-11 22:43,0.496
21-06-11 23:43,0.438
22-06-11 0:43,0.387
22-06-11 1:43,0.35
22-06-11 2:43,0.294
22-06-11 3:43,0.239
22-06-11 4:43,0.225
22-06-11 5:43,0.249
22-06-11 6:43,0.273
22-06-11 7:43,0.284
22-06-11 8:43,0.391
22-06-11 9:43,0.528
22-06-11 10:43,0.636
22-06-11 11:43,0.738
22-06-11 12:43,0.845
22-06-11 13:43,0.901
22-06-11 14:43,0.939
22-06-11 15:43,0.96
22-06-11 16:43,0.96
22-06-11 17:43,0.935
22-06-11 18:43,0.923
22-06-11 19:43,0.929
22-06-11 20:43,0.915
22-06-11 21:43,0.887
22-06-11 22:43,0.85
22-06-11 23:43,0.811
23-06-11 0:43,0.777
23-06-11 1:43,0.746
23-06-11 2:43,0.707
23-06-11 3:43,0.658
23-06-11 4:43,0.653
23-06-11 5:43,0.663
23-06-11 6:43,0.663
23-06-11 7:43,0.637
23-06-11 8:43,0.616
23-06-11 9:43,0.618
23-06-11 10:43,0.591
23-06-11 11:43,0.618
23-06-11 12:43,0.609
23-06-11 13:43,0.569
23-06-11 14:43,0.523
23-06-11 15:43,0.481
23-06-11 16:43,0.409
23-06-11 17:43,0.343
23-06-11 18:43,0.346
23-06-11 19:43,0.323
23-06-11 20:43,0.339
23-06-11 21:43,0.319
23-06-11 22:43,0.288
23-06-11 23:43,0.265
24-06-11 0:43,0.21
24-06-11 1:43,0.159
24-06-11 2:43,0.114
24-06-11 3:43,0.065
24-06-11 4:43,0.031
24-06-11 5:43,0.023
24-06-11 6:43,0.043
24-06-11 7:43,0.096
24-06-11 8:43,0.166
24-06-11 9:43,0.222
24-06-11 10:43,0.253
24-06-11 11:43,0.253
24-06-11 12:43,0.219
24-06-11 13:43,0.155
24-06-11 14:43,0.108
24-06-11 15:43,0.057
24-06-11 16:43,0.026
24-06-11 17:43,0.012
24-06-11 18:43,0.012
24-06-11 19:43,0.038
24-06-11 20:43,0.132
24-06-11 21:43,0.263
24-06-11 22:43,0.404
24-06-11 23:43,0.529
25-06-11 0:43,0.596
25-06-11 1:43,0.594
25-06-11 2:43,0.467
25-06-11 3:43,0.308
25-06-11 4:43,0.225
25-06-11 5:43,0.254
25-06-11 6:43,0.323
25-06-11 7:43,0.397
25-06-11 8:43,0.453
25-06-11 9:43,0.508
25-06-11 10:43,0.56
25-06-11 11:43,0.595
25-06-11 12:43,0.627
25-06-11 13:43,0.6
25-06-11 14:43,0.587
25-06-11 15:43,0.528
25-06-11 16:43,0.474
25-06-11 17:43,0.434
25-06-11 18:43,0.4
25-06-11 19:43,0.375
25-06-11 20:43,0.364
25-06-11 21:43,0.349
25-06-11 22:43,0.316
25-06-11 23:43,0.251
26-06-11 0:43,0.187
26-06-11 1:43,0.14
26-06-11 2:43,0.076
26-06-11 3:43,0.024
26-06-11 4:43,0.005
26-06-11 5:43,0.001
26-06-11 6:43,0
26-06-11 7:43,0
26-06-11 8:43,0
26-06-11 9:43,0
26-06-11 10:43,0
26-06-11 11:43,0
26-06-11 12:43,0
26-06-11 13:43,0
26-06-11 14:43,0
26-06-11 15:43,0
26-06-11 16:43,0.001
26-06-11 17:43,0.009
26-06-11 18:43,0.057
26-06-11 19:43,0.159
26-06-11 20:43,0.26
26-06-11 21:43,0.315
26-06-11 22:43,0.316
26-06-11 23:43,0.295
27-06-11 0:43,0.288
27-06-11 1:43,0.297
27-06-11 2:43,0.276
27-06-11 3:43,0.241
27-06-11 4:43,0.189
27-06-11 5:43,0.167
27-06-11 6:43,0.182
27-06-11 7:43,0.193
27-06-11 8:43,0.207
27-06-11 9:43,0.211
27-06-11 10:43,0.209
27-06-11 11:43,0.208
27-06-11 12:43,0.212
27-06-11 13:43,0.193
27-06-11 14:43,0.134
27-06-11 15:43,0.062
27-06-11 16:43,0.017
27-06-11 17:43,0.009
27-06-11 18:43,0.023
27-06-11 19:43,0.046
27-06-11 20:43,0.054
27-06-11 21:43,0.041
27-06-11 22:43,0.023
27-06-11 23:43,0.009
28-06-11 0:43,0.003
28-06-11 1:43,0.001
28-06-11 2:43,0
28-06-11 3:43,0
28-06-11 4:43,0
28-06-11 5:43,0
28-06-11 6:43,0
28-06-11 7:43,0
28-06-11 8:43,0
28-06-11 9:43,0.001
28-06-11 10:43,0.002
28-06-11 11:43,0.003
28-06-11 12:43,0.011
28-06-11 13:43,0.037
28-06-11 14:43,0.057
28-06-11 15:43,0.032
28-06-11 16:43,0.026
28-06-11 17:43,0.02
28-06-11 18:43,0.02
28-06-11 19:43,0.023
28-06-11 20:43,0.038
28-06-11 21:43,0.05
28-06-11 22:43,0.05
28-06-11 23:43,0.056
29-06-11 0:43,0.069
29-06-11 1:43,0.096
29-06-11 2:43,0.124
29-06-11 3:43,0.214
29-06-11 4:43,0.354
29-06-11 5:43,0.5
29-06-11 6:43,0.589
29-06-11 7:43,0.599
29-06-11 8:43,0.579
29-06-11 9:43,0.562
29-06-11 10:43,0.514
29-06-11 11:43,0.464
29-06-11 12:43,0.443
29-06-11 13:43,0.386
29-06-11 14:43,0.324
29-06-11 15:43,0.253
29-06-11 16:43,0.194
29-06-11 17:43,0.142
29-06-11 18:43,0.086
29-06-11 19:43,0.053
29-06-11 20:43,0.035
29-06-11 21:43,0.023
29-06-11 22:43,0.016
29-06-11 23:43,0.012
30-06-11 0:43,0.008
30-06-11 1:43,0.005
30-06-11 2:43,0.003
30-06-11 3:43,0.002
30-06-11 4:43,0.002
30-06-11 5:43,0.003
30-06-11 6:43,0.007
30-06-11 7:43,0.023
30-06-11 8:43,0.057
30-06-11 9:43,0.112
30-06-11 10:43,0.168
30-06-11 11:43,0.212
30-06-11 12:43,0.234
30-06-11 13:43,0.241
30-06-11 14:43,0.206
30-06-11 15:43,0.172
30-06-11 16:43,0.138
30-06-11 17:43,0.1
30-06-11 18:43,0.055
30-06-11 19:43,0.035
30-06-11 20:43,0.029
30-06-11 21:43,0.029
30-06-11 22:43,0.033
30-06-11 23:43,0.038
1-07-11 0:43,0.044
1-07-11 1:43,0.053
1-07-11 2:43,0.061
1-07-11 3:43,0.07
1-07-11 4:43,0.09
1-07-11 5:43,0.122
1-07-11 6:43,0.175
1-07-11 7:43,0.233
1-07-11 8:43,0.293
1-07-11 9:43,0.335
1-07-11 10:43,0.363
1-07-11 11:43,0.376
1-07-11 12:43,0.371
1-07-11 13:43,0.372
1-07-11 14:43,0.369
1-07-11 15:43,0.362
1-07-11 16:43,0.333
1-07-11 17:43,0.283
1-07-11 18:43,0.205
1-07-11 19:43,0.16
1-07-11 20:43,0.129
1-07-11 21:43,0.099
1-07-11 22:43,0.076
1-07-11 23:43,0.064
2-07-11 0:43,0.066
2-07-11 1:43,0.078
2-07-11 2:43,0.094
2-07-11 3:43,0.105
2-07-11 4:43,0.112
2-07-11 5:43,0.129
2-07-11 6:43,0.149
2-07-11 7:43,0.173
2-07-11 8:43,0.195
2-07-11 9:43,0.229
2-07-11 10:43,0.265
2-07-11 11:43,0.289
2-07-11 12:43,0.304
2-07-11 13:43,0.304
2-07-11 14:43,0.299
2-07-11 15:43,0.278
2-07-11 16:43,0.245
2-07-11 17:43,0.206
2-07-11 18:43,0.163
2-07-11 19:43,0.126
2-07-11 20:43,0.117
2-07-11 21:43,0.13
2-07-11 22:43,0.149
2-07-11 23:43,0.169
3-07-11 0:43,0.19
3-07-11 1:43,0.205
3-07-11 2:43,0.187
3-07-11 3:43,0.145
3-07-11 4:43,0.118
3-07-11 5:43,0.126
3-07-11 6:43,0.137
3-07-11 7:43,0.157
3-07-11 8:43,0.176
3-07-11 9:43,0.179
3-07-11 10:43,0.168
3-07-11 11:43,0.156
3-07-11 12:43,0.145
3-07-11 13:43,0.136
3-07-11 14:43,0.124
3-07-11 15:43,0.115
3-07-11 16:43,0.11
3-07-11 17:43,0.094
3-07-11 18:43,0.061
3-07-11 19:43,0.046
3-07-11 20:43,0.023
3-07-11 21:43,0.01
3-07-11 22:43,0.005
3-07-11 23:43,0.002
4-07-11 0:43,0.001
4-07-11 1:43,0.001
4-07-11 2:43,0.002
4-07-11 3:43,0.003
4-07-11 4:43,0.003
4-07-11 5:43,0.005
4-07-11 6:43,0.005
4-07-11 7:43,0.005
4-07-11 8:43,0.004
4-07-11 9:43,0.003
4-07-11 10:43,0.002
4-07-11 11:43,0.003
4-07-11 12:43,0.006
4-07-11 13:43,0.013
4-07-11 14:43,0.029
4-07-11 15:43,0.039
4-07-11 16:43,0.05
4-07-11 17:43,0.066
4-07-11 18:43,0.092
4-07-11 19:43,0.111
4-07-11 20:43,0.119
4-07-11 21:43,0.126
4-07-11 22:43,0.118
4-07-11 23:43,0.108
5-07-11 0:43,0.091
5-07-11 1:43,0.076
5-07-11 2:43,0.055
5-07-11 3:43,0.033
5-07-11 4:43,0.011
5-07-11 5:43,0.004
5-07-11 6:43,0.001
5-07-11 7:43,0
5-07-11 8:43,0
5-07-11 9:43,0
5-07-11 10:43,0
5-07-11 11:43,0
5-07-11 12:43,0
5-07-11 13:43,0
5-07-11 14:43,0
5-07-11 15:43,0
5-07-11 16:43,0
5-07-11 17:43,0.006
5-07-11 18:43,0.048
5-07-11 19:43,0.126
5-07-11 20:43,0.186
5-07-11 21:43,0.22
5-07-11 22:43,0.2
5-07-11 23:43,0.166
6-07-11 0:43,0.125
6-07-11 1:43,0.085
6-07-11 2:43,0.047
6-07-11 3:43,0.059
6-07-11 4:43,0.181
6-07-11 5:43,0.454
6-07-11 6:43,0.682
6-07-11 7:43,0.721
6-07-11 8:43,0.652
6-07-11 9:43,0.585
6-07-11 10:43,0.552
6-07-11 11:43,0.529
6-07-11 12:43,0.504
6-07-11 13:43,0.457
6-07-11 14:43,0.45
6-07-11 15:43,0.439
6-07-11 16:43,0.393
6-07-11 17:43,0.332
6-07-11 18:43,0.243
6-07-11 19:43,0.172
6-07-11 20:43,0.115
6-07-11 21:43,0.062
6-07-11 22:43,0.04
6-07-11 23:43,0.06
7-07-11 0:43,0.142
7-07-11 1:43,0.228
7-07-11 2:43,0.267
7-07-11 3:43,0.26
7-07-11 4:43,0.206
7-07-11 5:43,0.178
7-07-11 6:43,0.208
7-07-11 7:43,0.282
7-07-11 8:43,0.323
7-07-11 9:43,0.317
7-07-11 10:43,0.281
7-07-11 11:43,0.221
7-07-11 12:43,0.167
7-07-11 13:43,0.127
7-07-11 14:43,0.1
7-07-11 15:43,0.078
7-07-11 16:43,0.048
7-07-11 17:43,0.013
7-07-11 18:43,0.008
7-07-11 19:43,0.013
7-07-11 20:43,0.03
7-07-11 21:43,0.056
7-07-11 22:43,0.077
7-07-11 23:43,0.113
8-07-11 0:43,0.16
8-07-11 1:43,0.196
8-07-11 2:43,0.205
8-07-11 3:43,0.221
8-07-11 4:43,0.282
8-07-11 5:43,0.469
8-07-11 6:43,0.664
8-07-11 7:43,0.741
8-07-11 8:43,0.741
8-07-11 9:43,0.733
8-07-11 10:43,0.698
8-07-11 11:43,0.65
8-07-11 12:43,0.584
8-07-11 13:43,0.531
8-07-11 14:43,0.486
8-07-11 15:43,0.453
8-07-11 16:43,0.393
8-07-11 17:43,0.251
8-07-11 18:43,0.187
8-07-11 19:43,0.185
8-07-11 20:43,0.213
8-07-11 21:43,0.227
8-07-11 22:43,0.216
8-07-11 23:43,0.201
9-07-11 0:43,0.202
9-07-11 1:43,0.231
9-07-11 2:43,0.248
9-07-11 3:43,0.226
9-07-11 4:43,0.215
9-07-11 5:43,0.23
9-07-11 6:43,0.287
9-07-11 7:43,0.4
9-07-11 8:43,0.449
9-07-11 9:43,0.495
9-07-11 10:43,0.554
9-07-11 11:43,0.596
9-07-11 12:43,0.627
9-07-11 13:43,0.644
9-07-11 14:43,0.64
9-07-11 15:43,0.619
9-07-11 16:43,0.582
9-07-11 17:43,0.522
9-07-11 18:43,0.463
9-07-11 19:43,0.454
9-07-11 20:43,0.461
9-07-11 21:43,0.451
9-07-11 22:43,0.42
9-07-11 23:43,0.387
10-07-11 0:43,0.335
10-07-11 1:43,0.281
10-07-11 2:43,0.198
10-07-11 3:43,0.122
10-07-11 4:43,0.06
10-07-11 5:43,0.037
10-07-11 6:43,0.025
10-07-11 7:43,0.02
10-07-11 8:43,0.021
10-07-11 9:43,0.027
10-07-11 10:43,0.02
10-07-11 11:43,0.021
10-07-11 12:43,0.019
10-07-11 13:43,0.012
10-07-11 14:43,0.004
10-07-11 15:43,0
10-07-11 16:43,0
10-07-11 17:43,0
10-07-11 18:43,0
10-07-11 19:43,0.001
10-07-11 20:43,0.001
10-07-11 21:43,0.001
10-07-11 22:43,0.003
10-07-11 23:43,0.004
11-07-11 0:43,0.004
11-07-11 1:43,0.002
11-07-11 2:43,0
11-07-11 3:43,0
11-07-11 4:43,0
11-07-11 5:43,0
11-07-11 6:43,0
11-07-11 7:43,0
11-07-11 8:43,0
11-07-11 9:43,0
11-07-11 10:43,0.001
11-07-11 11:43,0.003
11-07-11 12:43,0.006
11-07-11 13:43,0.007
11-07-11 14:43,0.007
11-07-11 15:43,0.006
11-07-11 16:43,0.006
11-07-11 17:43,0.011
11-07-11 18:43,0.03
11-07-11 19:43,0.058
